3755,ENG-SCI 291,FRSEMR 70J,GENED 1079,ECON 1644
3756,EXPOS 20,EXPOS 20,EXPOS 10,HISTSCI 1932
3757,PSY 1005,PHYSICS 143B,COMPLIT 212,HIST 1300
3758,GOV 2024,ENG-SCI 125,HAA 63,ECON 1123
3759,CHNSE BA,APMTH 10,MUSIC 18A,COMPSCI 61
3760,GENED 1038,HIST 1265,HAA 45M,GENED 1091
3761,APMTH 101,COMPSCI 109A,PSY 1900,MCB 80
3762,CHEM 170,PHYSCI 12B,GENED 1116,PSY 1900
3763,APMTH 101,MCB 80,COMPSCI 187,LPS A
3764,GENED 1074,COMPSCI 50,FRSEMR 50Y,GENED 1093
3765,ECON 70,COMPSCI 263,MATH 22A,EXPOS 20
3766,ECON 10A,GENED 1038,ENGLISH 145A,MATH MA
3767,ECON 10A,ECON 1432,COMPSCI 121,GENED 1079
3768,GENED 1092,PHS 2000A,COMPSCI 120,NEURO 80
3769,MATH 55A,EXPOS 20,GOV 2003,PSY 1
3770,MATH 18A,LIFESCI 1A,ECON 10A,MATH 22A
3771,E-PSCI 10,ARABIC 131A,APCOMP 209A,ANTHRO 1603
3772,PHIL 14,ANTHRO 98A,SOCIOL 98DA,COMPSCI 182
3773,ENG-SCI 239,MATH 1B,AFVS 190T,FOLKMYTH 111
3774,ASTRON 1,GOV 1790,PSY 1811,ECON 1021
3775,ECON 2410A,ENG-SCI 139,MATH 22A,PHYSICS 251A
3776,EXPOS 20,MUSIC 97L,EMR 133,GOV 30
3777,SCRB 297,COMPSCI 50,SOCIOL 1046,ENG-SCI 291
3778,LING 104,EASTD 199,GENED 1033,HISTSCI 1334
3779,COMPSCI 50,FRSEMR 22I,HIST-LIT 90EU,ASTRON 1
3780,JAPAN BA,APCOMP 209A,APPHY 50A,EXPOS 20
3781,ECON 1126,GENED 1019,SWAHILI AA,HIST 1017
3782,MATH 1B,ECON 1010A,PSY 1,FRSEMR 63J
3783,ENG-SCI 239,ECON 1017,SOCIOL 1163,GENED 1130
3784,GENED 1074,GENED 1093,FRENCH 180,STAT 110
3785,ECON 70,MUSIC 189R,LIFESCI 100,MATH 124
3786,GENED 1023,SOCIOL 1046,STAT 104,MCB 112
3787,COMPLIT 212,GOV 94BC,GENED 1091,GENED 1023
3788,GENED 1098,GOV 94RG,HIST 1026,GENED 1079
3789,GENED 1136,SYSBIO 232,ENG-SCI 139,SPANSH 70B
3790,ECON 1123,GOV 20,HISTSCI 2110,ECON 1011A
3791,CHEM 155,GENED 1006,ENG-SCI 111,E-PSCI 200
3792,ECON 10A,FOLKMYTH 176,GENED 1120,BMIF 201
3793,MATH 21A,ECON 10A,ECON 3012,GOV 1510
3794,GENED 1038,PSY 1,ENG-SCI 239,PSY 1811
3795,APCOMP 207,HIST 12W,GENED 1038,APCOMP 209A
3796,GENED 1038,APMTH 10,COMPSCI 61,SOCIOL 3305
3797,STAT 110,COMPSCI 171,FOLKMYTH 111,PSY 1
3798,AFVS 53AR,ENG-SCI 139,GOV 1060,ECON 1123
3799,CHEM 155,SOC-STD 10A,COMPSCI 120,ENG-SCI 239
3800,GENED 1006,HEB 1392,SPANSH 122,STAT 121A
3801,ENGLISH 20,COMPSCI 121,MUSIC 14A,HIST-LIT 90EU
3802,COMPSCI 289,COMPSCI 50,ESPP 90N,GENED 1136
3803,MCB 80,MATH QA,ENGLISH 290EH,MED-SCI 300QC
3804,CHNSE BA,GENED 1079,KOREAN 120A,COMPSCI 171
3805,SPANSH 30,GENED 1145,MATH MA,HAA 197
3806,MATH 1B,APMTH 207,ECON 10A,PHIL 138
3807,MUSIC 189R,ECON 2610,AFVS 12,GOV 1982
3808,SOCIOL 1186,ECON 10A,MATH 101,MED-SCI 300QC
3809,FRSEMR 41P,STAT 211,EXPOS 20,ECON 2120
3810,STAT 110,FRSEMR 62U,GOV 1190,GENED 1038
3811,GENED 1038,COMPSCI 182,ECON 2120,ECON 2723
3812,SANSKRIT 200AR,GENED 1147,AFVS 153AR,APMTH 10
3813,HIST 1908,MCB 80,GENED 1074,STAT 110
3814,GOV 1510,GOV 1783,HIST 1776,FRSEMR 63F
3815,APCOMP 215,ENGLISH 181A,PSY 1005,APMTH 207
3816,PSY 1,MED-SCI 300QC,GENED 1038,HAA 63
3817,LATIN AX,MUSIC 15A,COMPSCI 120,APMTH 207
3818,GENED 1094,HUMAN 10A,HISTSCI 1460,MUSIC 16A
3819,GENED 1074,HISTSCI 1932,GENED 1091,STAT 211
3820,COMPSCI 105,GENED 1038,TDM 182B,EXPOS 10
3821,STAT 104,GENED 1174,ESPP 90N,GENED 1044
3822,COMPSCI 109A,ECON 1420,PSY 2400,GENED 1038
3823,PHYSICS 195A,ECON 2810A,MCB 175,FRSEMR 72P
3824,MATH 22A,ECON 1126,PSY 2030,NEURO 80
3825,COMPSCI 120,MATH 286Y,FRSEMR 71G,GENED 1044
3826,HAA 278P,GENED 1093,PHIL 14,GENED 1094
3827,APCOMP 209A,GENED 1038,APPHY 235,STAT 110
3828,GENED 1006,STAT 139,MATH 22A,EXPOS 20
3829,ECON 10A,HISTSCI 1480,PHYSCI 2,GOV 1790
3830,EXPOS 20,LING 104,MATH MA,GENED 1105
3831,APCOMP 215,MATH 19A,GENED 1136,COMPSCI 50
3832,LIFESCI 2,GENED 1116,EXPOS 20,CHNSE 130A
3833,ECON 1126,PSY 1531,ECON 1010A,MATH 21A
3834,GOV 1010,CHNSE BA,ECON 1126,STAT 121A
3835,PSY 1005,STAT 110,GENED 1074,GENED 1116
3836,SPANSH 11,SOC-STD 98AX,GENED 1038,APMTH 201
3837,GENED 1120,COMPSCI 283,APCOMP 297R,HIST-LIT 90ES
3838,ENG-SCI 139,EXPOS 20,ECON 1010A,APMTH 10
3839,SPANSH 49H,ECON 1644,MUSIC 189R,ENG-SCI 159
3840,COMPSCI 61,WSTAFRCN AA,APMTH 201,ECON 1126
3841,MATH 1B,APMTH 205,MATH 55A,PSY 1
3842,ECON 2360,GENED 1094,MCB 63,EXPOS 40
3843,GENED 1105,LIFESCI 2,GENED 1120,ARABIC BA
3844,PHYSICS 15B,PHYSICS 251A,MED-SCI 302QC,GENED 1074
3845,GENED 1111,PHYSICS 285B,SOC-STD 10A,GENED 1074
3846,ECON 1010A,GOV 1730,ECON 1420,ECON 10A
3847,MATH 22A,ENG-SCI 125,HIST 1206,HAA 63
3848,ECON 1057,HIST-LIT 90EZ,GENED 1174,MCB 63
3849,GENED 1053,ECON 1723,JAPAN 120A,HAA 18K
3850,COMPSCI 290A,STAT 110,MATH 1A,GENED 1023
3851,NEURO 80,ECON 10A,ECON 1436,COMPSCI 153
3852,ENGLISH 181A,BPH 208,GENED 1092,ECON 1021
3853,TDM 149,CELTIC 111,GENED 1105,NEURO 1202
3854,GENED 1001,FOLKMYTH 133,MCB 169,COMPSCI 107
3855,MCB 169,APCOMP 215,ARABIC 242AR,EXPOS 20
3856,GENED 1175,COMPSCI 50,SOCIOL 1131,LIFESCI 2
3857,MATH 55A,STAT 185,STAT 110,ENG-SCI 155
3858,EMR 133,PSY 1861,GOV 1372,ECON 1011A
3859,EXPOS 20,ESE 160,SOCIOL 1166,ECON 1936
3860,ANTHRO 1250,APCOMP 209A,EXPOS 20,APMTH 101
3861,HAA 285P,ECON 1010B,GENED 1001,PHYSCI 2
3862,HAA 285P,GOV 1060,GENED 1091,MATH 1A
3863,CHEM 17,CHEM 110,GOV 20,MATH 1A
3864,GENED 1074,ENGLISH CAJR,PHIL 138,GOV 2001
3865,ECON 10A,ARABIC 131A,GENED 1038,LIFESCI 1A
3866,COMPSCI 171,MUSIC 10A,HIST 1908,STAT 104
3867,HIST 1028,ECON 10A,COMPSCI 50,PSY 2030
3868,COMPSCI 242,MATH 1A,STAT 185,GOV 1316
3869,ECON 1123,ECON 1723,RUSS HA,GENED 1011
3870,STAT 110,ENGLISH 90HP,GENED 1038,E-PSCI 10
3871,SLAVIC 144,STAT 110,COMPLIT 175,GENED 1004
3872,MATH MA,HAA 197,MCB 80,STAT 110
3873,SANSKRIT 200AR,ECON 1010B,GENED 1074,HIST 1017
3874,GENED 1120,COMPSCI 50,FRENCH 30,GENED 1175
3875,ECON 10A,PSY 1015,HAA 155M,GENED 1038
3876,WOMGEN 1283,COMPSCI 187,APCOMP 209A,ECON 1723
3877,ECON 10A,AFVS 196R,KOREAN 130A,STAT 121A
3878,MATH 21A,STAT 110,MCB 99A,GENED 1023
3879,HEB 1380,GOV 1316,ECON 1017,MUSIC 14A
3880,ARABIC AA,COMPSCI 50,MATH 1B,ECON 10A
3881,TDM 173X,GOV 20,STAT 121A,GENED 1004
3882,CELLBIO 306QC,E-PSCI 200,MATH 21A,ECON 2905
3883,ENGLISH 10,WOMGEN 1217,FRSEMR 52C,FOLKMYTH 111
3884,ECON 1420,MATH 22A,EXPOS 10,PSY 1
3885,CHNSHIS 232R,MATH MA,PSY 1005,STAT 210
3886,HEB 1290,MED-SCI 302QC,GENED 1094,COMPSCI 61
3887,GENED 1130,ENG-SCI 139,APCOMP 209A,COMPSCI 165
3888,SCRB 190,EXPOS 20,GOV 1783,APMTH 201
3889,GOV 1010,NEURO 80,GOV 2001,ECON 10A
3890,GENED 1091,HISTSCI 100,ASTRON 1,COMPSCI 109A
3891,COMPSCI 109A,GENED 1104,APPHY 282,ECON 1011A
3892,GOV 1790,COMPSCI 153,MATH QA,MUSIC 159R
3893,MATH MA,PSY 15,STAT 121A,GOV 94GK
3894,SOCIOL 1131,MATH 21A,PSY 2030,COMPSCI 109A
3895,CHEM 17,SCRB 91R,GOV 3005A,GENED 1120
3896,MCB 169,GENED 1091,ENG-SCI 159,HISTSCI 98
3897,MUSIC 18A,FRSEMR 35N,LING 73A,GENED 1091
3898,BIOSTAT 245,GENED 1116,GOV 1074,APCOMP 207
3899,E-PSCI 10,LIFESCI 100,MED-SCI 300QC,STAT 110
3900,GENED 1104,GENED 1177,HISTSCI 98,GOV 1372
3901,GOV 1790,HAA 155M,GENED 1091,SPANSH 61N
3902,CHEM 155,MCB 80,ECON 1123,FRSEMR 70H
3903,MATH 21B,GENED 1001,LPS A,GENED 1111
3904,GENED 1104,GENED 1038,PHYSCI 12B,COMPSCI 50
3905,GENED 1001,PSY 1,HISTSCI 1770,BIOPHYS 206
3906,LING 101,PSY 1201,OEB 65,MUSIC 15A
3907,PHIL 14,RUSS HA,MED-SCI 302QC,PHYSICS 15B
3908,COMPSCI 50,HEB 1330,MCB 80,E-PSCI 200
3909,ENGLISH 179H,GENED 1053,ASTRON 17,CHEM 17
3910,GENED 1080,GENED 1038,COMPSCI 107,GOV 2761
3911,MATH 1B,WOMGEN 1127,MATH 55A,MUSIC 175R
3912,AFVS 50A,MED-SCI 300QC,ENG-SCI 239,GENED 1038
3913,FRSEMR 72P,GOV 20,LPS A,EXPOS 20
3914,ESE 160,COMPSCI 153,ECON 1644,MCB 292
3915,EXPOS 20,MATH MA,ECON 10A,CHNSE 106A
3916,CHNSE BA,GENED 1038,TDM 173X,COMPSCI 289
3917,FRSEMR 26J,COMPLIT 120,FRSEMR 71R,FRSEMR 22I
3918,STAT 110,LPS A,ECON 2110,ENG-SCI 139
3919,MUSIC 10A,GOV 1790,COMPSCI 50,FRSEMR 63O
3920,APCOMP 295,CHEM 17,APCOMP 215,BE 110
3921,APPHY 225,ENG-SCI 139,GENED 1033,PSY 1005
3922,GENED 1104,MUSIC 15A,CHEM 170,COMPSCI 107
3923,ENGLISH 181A,GENED 1105,MATH 114,ENG-SCI 291
3924,PSY 1900,COMPSCI 109A,LIFESCI 2,COMPSCI 50
3925,GENED 1091,HIST 2277,GENED 1116,GENED 1094
3926,ECON 10A,TURKISH 120A,GENED 1038,APCOMP 207
3927,HAA 45M,GENED 1091,HIST 2271,AFVS 190T
3928,COMPSCI 109A,SOCIOL 97,SOCIOL 1046,E-PSCI 168
3929,GENED 1038,MCB 99A,LIFESCI 1A,COMPSCI 171
3930,ENG-SCI 139,LPS A,COMPLIT 212,WOMGEN 1421
3931,MATH 1B,PSY 14,ECON 10A,FRSEMR 50Y
3932,EXPOS 40,APMTH 207,HIST 3920A,APMTH 104
3933,STAT 110,ARABIC AA,ECON 1011A,ENG-SCI 259
3934,ENGLISH CTV,PSY 1005,SOC-STD 10A,EXPOS 20
3935,WOMGEN 1204,HLTHPOL 2000A,GENED 1130,CHEM 170
3936,EXPOS 10,HIST 1155,CLS-STDY 97A,MATH 18A
3937,LING 101,EXPOS 20,HIST-LIT 90DR,PSY 1901
3938,MATH 1B,GOV 1740,MATH 232A,MATH MA
3939,GENED 1174,CHEM 17,ANTHRO 1208,EXPOS 20
3940,GOV 2024,GENED 1130,ECON 1010B,CHEM 17
3941,GOV 1790,PSY 1900,ENG-SCI 239,APMTH 121
3942,APMTH 201,GENED 1130,SOC-STD 98UB,PHYSCI 2
3943,PSY 1901,GOV 1510,APCOMP 209A,HAA 98AR
3944,ECON 1123,GOV 1790,ENGLISH CIHR,EXPOS 10
3945,COMPSCI 171,MATH 1A,EXPOS 20,EXPOS 20
3946,APPHY 50A,GENED 1091,MATH MA,GENED 1033
3947,ENG-SCI 239,GENED 1175,STAT 110,AFVS 12
3948,ENG-SCI 239,TDM 109,GENED 1094,ENG-SCI 95R
3949,PHYSCI 12B,SOC-STD 98UB,COMPSCI 50,SPANSH 122
3950,AFVS 231,COMPSCI 109A,GENED 1097,MATH 18A
3951,NEURO 80,CHEM 301HFA,GENED 1104,PSY 1
3952,MATH 1A,COMPSCI 107,GENED 1023,PHYSICS 253A
3953,ECON 1017,APMTH 10,ECON 10A,EXPOS 20
3954,MODMDEST 200A,BPH 208,GENED 1120,ENG-SCI 139
3955,HISTSCI 100,COMPSCI 153,FOLKMYTH 111,RELIGION 1049
3956,GENED 1038,BE 110,WOMGEN 1127,GOV 94RG
3957,CHNSE BA,HISTSCI 1780,ARABIC 131A,PSY 1521
3958,MCB 112,ENGLISH 297C,GENED 1038,LIFESCI 1A
3959,GENED 1023,ENG-SCI 239,RUSS BA,SPANSH 11
3960,SLAVIC 118,MCB 292,SCRB 10,MATH 101
3961,ENG-SCI 192,MATH 1B,STAT 110,GENED 1038
3962,GENETIC 201,STAT 120,ECON 1010A,GOV 1790
3963,PSY 15,NEURO 80,MCB 80,PHIL 40
3964,MCB 80,ECON 1017,PHIL 129,GENED 1006
3965,ECON 1017,EXPOS 20,APCOMP 215,GENED 1033
3966,FRSEMR 25N,EXPOS 10,GENED 1079,STAT 121A
3967,EXPOS 20,EXPOS 40,ENGLISH 10,SOCIOL 1181
3968,COMPSCI 50,PSY 1,COMPSCI 121,PHYSICS 15C
3969,SOCIOL 1163,GENED 1091,ENG-SCI 139,LPS A
3970,EXPOS 20,AFRAMER 134X,GENED 1004,TDM 111
3971,ECON 1010B,MATH 1B,EXPOS 20,ECON 1644
3972,GENED 1079,HIND-URD 102A,FRENCH 30,ECON 70
3973,HISTSCI 99A,FRSEMR 26K,GENED 1093,STAT 104
3974,MUSIC 18A,MATH 131,GENED 1001,OEB 10
3975,HIST-LIT 90EJ,BIOSTAT 235,GENED 1038,ANTHRO 1610
3976,ENG-SCI 239,EXPOS 10,GENED 1038,MCB 111
3977,NEURO 80,COMPSCI 50,LATIN 1,MATH 1A
3978,APMTH 22A,EXPOS 20,COMPSCI 109A,SPANSH 49H
3979,CHNSE BA,MUSIC 14A,ECON 1010A,STAT 110
3980,GENED 1038,COMPSCI 109A,MATH 122,MCB 80
3981,STAT 110,SOCIOL 1152,HIST 1028,MATH 1B
3982,ECON 2610,COMPSCI 61,LING 171,PSY 1
3983,MUSIC 175R,GENED 1038,GENED 1023,COMPSCI 50
3984,COMPSCI 50,PHYSICS 143B,MATH 25A,STAT 104
3985,COMPLIT 120,LIFESCI 1A,COMPSCI 165,MUSIC 10A
3986,ENG-SCI 239,COMPSCI 61,NEURO 80,MCB 60
3987,APCOMP 207,AFVS 39,STAT 185,PSY 1531
3988,PSY 1309,GENED 1080,HIST 1028,ARABIC AA
3989,EXPOS 20,ECON 1123,GENED 1038,HISTSCI 100
3990,FRSEMR 35N,EXPOS 10,SOCIOL 1159,MATH 1B
3991,GOV 94RG,ECON 1017,STAT 110,GENED 1120
3992,COMPLIT 274,PSY 1,APCOMP 209A,SCRB 190
3993,HISTSCI 100,BPH 208,PSY 1,PHIL 6
3994,LING 101,GENED 1175,FRSEMR 71O,HAA 81
3995,PSY 1521,NEURO 80,YORUBA AA,COMPLIT 121
3996,GENED 1004,BBS 330,PHIL 19,GENED 1038
3997,PHIL 175,EXPOS 20,COMPSCI 50,ECON 2110
3998,ECON 10A,GENED 1001,CHEM 17,COMPLIT 260
3999,MATH 22A,CHEM 170,GOV 1433,HAA 92R
4000,GOV 1372,ENG-SCI 239,OEB 212R,STAT 211
4001,STAT 104,LIFESCI 1A,WOMGEN 1283,LING 101
4002,ECON 10A,COMPSCI 136,MATH 18A,GENED 1041
4003,GOV 20,HEB 1290,COMPSCI 50,EXPOS 20
4004,COMPLIT 175,SOCIOL 1046,MED-SCI 302QC,FRSEMR 52L
4005,PHIL 6,PHYSICS 15A,AFRAMER 202,ECON 1436
4006,ECON 1021,ENG-SCI 239,HIST-LIT 90EK,MATH 1B
4007,FRSEMR 24G,MATH 231A,GOV 1740,COMPSCI 242
4008,ASTRON 1,HEB 1381,GENED 1105,COMPSCI 50
4009,EMR 1010,FRSEMR 51S,MATH 114,ANTHRO 1707
4010,APCOMP 215,STAT 110,ECON 1017,ENGLISH 145A
4011,ENG-SCI 139,ENGLISH CMAG,MATH 19A,GENED 1038
4012,ECON 10A,MATH 21B,NEURO 120,JAPAN BA
4013,HISTSCI 1932,HISTSCI 99A,STAT 110,GENED 1079
4014,ENG-SCI 125,ECON 1010A,APCOMP 207,CHEM 255
4015,GENED 1033,ECON 1010A,ECON 2450A,CHEM 110
4016,CHNSE BA,TDM 130R,ECON 1021,MUSIC 4
4017,STAT 110,APCOMP 209A,GENED 1023,GENED 1097
4018,EXPOS 40,EXPOS 20,LPS A,ENG-SCI 192
4019,CHNSE BA,ECON 2120,GENED 1038,BBS 330
4020,GENED 1033,ENGLISH CACF,PHYSICS 253A,FRENCH 30
4021,PSY 2553R,HIST-LIT 90EQ,ECON 10A,CHNSE BA
4022,GENED 1023,ENG-SCI 125,GENED 1080,ECON 2120
4023,ECON 1436,GENED 1093,HEB 1392,GENED 1001
4024,HIST-LIT 90DR,ENG-SCI 139,MUSIC 10A,ENGLISH CMAG
4025,MCB 80,FRSEMR 52M,APCOMP 207,EXPOS 20
4026,MATH MA,EXPOS 20,ECON 2110,ENG-SCI 53
4027,COMPSCI 182,COMPSCI 290A,GENED 1074,HIST 1300
4028,ENG-SCI 159,AFVS 41A,ECON 1410,ECON 10A
4029,SANSKRIT 200AR,ECON 10A,CHEM 170,ENG-SCI 95R
4030,SLAVIC 121,MED-SCI 302QC,PSY 1005,SOCIOL 1181
4031,NEUROBIO 212,APMTH 201,GOV 1433,FRSEMR 70J
4032,LIFESCI 1A,PHIL 248,PSY 2010,APCOMP 207
4033,GENED 1098,GOV 20,ARABIC BA,GENED 1147
4034,ECON 10A,GENED 1111,MCB 80,ENG-SCI 239
4035,COMPSCI 61,HISTSCI 1441,HISTSCI 1334,APCOMP 298R
4036,EXPOS 20,ESE 160,STAT 110,SPANSH 49H
4037,EXPOS 20,ENGLISH 10,AFVS 189G,AFVS 50A
4038,ECON 1021,FRSEMR 21I,GENED 1094,GENED 1033
4039,HUMAN 10A,APPHY 195A,COMPLIT 260,ENGLISH 181A
4040,FRSEMR 51M,COMPSCI 187,FRSEMR 71R,SOC-STD 98SM
4041,COMPSCI 136,APCOMP 209A,GENED 1023,MATH 1A
4042,COMPSCI 290A,CHEM 30,ENGLISH CGF,GENED 1174
4043,BE 110,GOV 2024,ANTHRO 1603,STAT 110
4044,FOLKMYTH 133,ANTHRO 2656,LIFESCI 100,SPANSH 11
4045,HIST 1028,HUMAN 10A,STAT 110,SOCIOL 1181
4046,MCB 350,AFVS 137P,COMPSCI 61,TDM 119
4047,BE 121,GENED 1044,HIST 1208,APMTH 111
4048,GENED 1071,GENED 1043,LING 241A,ENG-SCI 222
4049,MATH 21B,ECON 1011A,ESPP 90G,ENG-SCI 239
4050,PSY 1861,STAT 121A,MCB 112,BE 121
4051,ASTRON 2,LING 105,YIDDISH BA,GOV 2003
4052,SOC-STD 68RJ,GENED 1104,COMPLIT 121,HIST 2331
4053,APMTH 104,MATH 286Y,PSY 1015,ENGLISH 10
4054,GENED 1130,GENED 1175,TDM 98,MCB 169
4055,COMPSCI 50,APMTH 10,HISTSCI 98,GREEK 1
4056,GENED 1092,GENED 1120,ZULU AA,MCB 292
4057,TDM 119,ENGLISH CAJR,IMMUN 201,APPHY 50A
4058,TDM 120,ENG-SCI 239,GENED 1038,SOCIOL 1181
4059,ECON 1021,COMPSCI 50,GENED 1093,LING 73A
4060,ECON 1126,CHEM 110,APCOMP 207,GOV 30
4061,MATH MA,GOV 1433,GENED 1074,GENED 1111
4062,GOV 1780,ANTHRO 2797,GOV 1510,ENGLISH CIJR
4063,COMPSCI 287R,GENED 1111,HIST 1056,PSY 1900
4064,HEB 1392,GOV 2003,PHIL 14,MUSIC 189R
4065,MCB 80,FRSEMR 43C,ENGLISH 176TM,SPANSH 61N
4066,HIST 1405,ECON 1010A,GENED 1145,OEB 50
4067,ECON 10A,ENGLISH CNSR,MATH 22A,COMPSCI 50
4068,PSY 1901,ENGLISH 90LL,HISTSCI 1334,GENED 1111
4069,MATH 99R,GOV 1033,MBB 980P,MCB 80
4070,PHYSCI 2,FRSEMR 63C,COMPSCI 182,LIFESCI 2
4071,MATH 25A,ISLAMCIV 145A,GENED 1023,E-PSCI 168
4072,SPANSH 11,APCOMP 209A,PHIL 40,PHIL 175
4073,GOV 1060,CHNSLIT 114,STAT 211,HAA 45M
4074,COMPSCI 61,LPS A,GENED 1147,ECON 1010A
4075,ESE 160,COMPSCI 50,FRSEMR 25X,PSY 1
4076,COMPSCI 109A,GENED 1074,GENED 1023,ESPP 77
4077,COMPSCI 109A,STAT 110,HISTSCI 98,COMPSCI 120
4078,HAA 171M,APCOMP 209A,STAT 211,GENED 1079
4079,MCB 80,CHNSLIT 140,MATH 230A,GENED 1043
4080,ECON 10A,GENED 1038,PHYSICS 15B,CHEM 301HFA
4081,APCOMP 207,EXPOS 20,BCMP 200,ENG-SCI 152
4082,PSY 1304,PSY 1340,CHEM 17,HEB 1404
4083,AFRIKAAN AA,PHYSCI 2,MUSIC 123R,NEURO 80
4084,ENG-SCI 159,COMPSCI 153,AFVS 154J,LATIN 1
4085,MATH 1A,FOLKMYTH 111,CHNSE BA,HISTSCI 1932
4086,BE 110,COMPSCI 109A,PSY 1,COMPSCI 50
4087,ECON 2905,MOD-HEB 130A,JAPAN 130A,ENGLISH 176TM
4088,STAT 110,STAT 185,ENG-SCI 239,SOCIOL 1136
4089,GENED 1006,SOCIOL 2203,ECON 1021,PSY 1201
4090,COMPSCI 61,HEB 1380,ECON 10A,OEB 65
4091,GENED 1111,STAT 121A,APMTH 101,HISTSCI 98
4092,COMPSCI 107,GOV 2003,PSY 2560R,GENED 1038
4093,APCOMP 209A,CHEM 17,PHIL 248,PHYSICS 15C
4094,SPANSH 11,WOMGEN 1127,MED-SCI 300QC,ECON 1017
4095,GENED 1034,COMPSCI 109A,GOV 1316,HIST 1155
4096,HUMAN 10A,EXPOS 10,GOV 94GK,MATH 122
4097,JAPNLIT 124,COMPSCI 121,PHYSICS 191,LIFESCI 1A
4098,GENED 1094,ECON 2360,PSY 1,MCB 60
4099,ECON 2040,ITAL 10,MATH 1A,ESE 168
4100,GENED 1098,GENED 1094,NEURO 80,EXPOS 20
4101,MUSIC 264R,MATH 22A,GOV 1740,ECON 10A
4102,GENED 1004,COMPSCI 61,APCOMP 207,COMPSCI 50
4103,GENED 1094,ENGLISH CNSR,HEB 1392,APMTH 101
4104,SOCIOL 1181,ENGLISH CTV,COMPSCI 121,EXPOS 20
4105,LIFESCI 1A,PHIL 129,GENED 1044,ECON 10A
4106,MATH 21B,JAPAN 130A,HIST 2006,APPHY 50A
4107,ENG-SCI 139,APMTH 207,STAT 121A,GENED 1097
4108,ENGLISH 181A,MUSIC 14A,GOV 2761,PSY 1005
4109,SOC-STD 96AP,ECON 1011A,ECON 1010B,LPS A
4110,GENED 1053,HEB 1392,HIST 1265,ECON 10A
4111,GENED 1091,APCOMP 209A,PHIL 34,LPS A
4112,MCB 169,MATH 1A,ENG-SCI 239,APMTH 207
4113,GENED 1097,SOCIOL 98DA,ECON 10A,COMPSCI 289
4114,GENED 1098,APMTH 101,ECON 1010A,HAA 18K
4115,PHIL 19,HEB 1480,GOV 1433,COMPSCI 109A
4116,ECON 1010A,SLAVIC 144,GENED 1071,MATH 101
4117,ECON 1644,ANTHRO 1033,COMPSCI 61,HIST 99A
4118,STAT 139,SOC-STD 10A,GENED 1019,MICROBI 202
4119,COMPSCI 107,LING 105,HAA 98AR,GENED 1038
4120,GENED 1147,COMPSCI 109A,ECON 10A,STAT 110
4121,ENG-SCI 222,HIST 99A,ESE 137,HIND-URD 101A
4122,LIFESCI 1A,MATH 1B,ENG-SCI 159,MATH 1A
4123,ANTHRO 1033,GENED 1136,GENED 1038,STAT 110
4124,ISLAMCIV 145A,PHIL 40,COMPSCI 289,PHYSICS 253A
4125,GENED 1104,AFRAMER 202,NEURO 80,GENED 1074
4126,ENG-SCI 239,FRSEMR 71R,MCB 80,NEURO 120
4127,MATH 1B,GENED 1038,HIST 1878B,FRSEMR 41R
4128,ENGLISH 297C,LIFESCI 2,APCOMP 207,PSY 1201
4129,ECON 1010A,EXPOS 20,MATH 22A,NEURO 80
4130,GENED 1093,HIST 1028,GENED 1174,EXPOS 10
4131,COMPSCI 127,COMPSCI 252R,STAT 110,GENED 1130
4132,COMPSCI 50,PHIL 6,MATH 21A,MATH 1A
4133,COMPSCI 171,ECON 10A,PHIL 248,KOREAN BA
4134,SOCIOL 1131,ECON 10A,AFVS 41A,GENED 1038
4135,ECON 1017,EXPOS 10,MATH 21B,HBTM 235
4136,MCB 80,GENED 1004,APMTH 207,GENED 1038
4137,CHEM 101,JAPAN BA,PHYSICS 141,MATH 22A
4138,HIST 1520,SCRB 10,COMPSCI 109A,SPANSH 49H
4139,MODGRK AA,FRSEMR 51C,HIST 1026,MCB 80
4140,EXPOS 20,ECON 1017,MATH 1A,ENGLISH 10
4141,RELIGION 1814,ENGLISH 181A,ECON 1021,EXPOS 20
4142,GENED 1019,GENED 1175,HIST 12T,COMPSCI 121
4143,ECON 10A,PHIL 129,FRSEMR 25X,STAT 110
4144,GOV 1510,COMPLIT 274,GENED 1038,HIST 1776
4145,MCB 169,NEURO 80,ENGLISH CAJR,WOMGEN 1421
4146,GENED 1053,COMPSCI 289,AFVS 12,COMPSCI 50
4147,ESE 137,ISLAMCIV 145A,GOV 94EK,FRSEMR 62O
4148,GENED 1038,STAT 99R,LPS A,ENG-SCI 111
4149,ARABIC AA,GENED 1071,ECON 1644,KOREAN 140A
4150,MCB 175,GOV 2001,STAT 211,HISTSCI 1441
4151,GENED 1033,LIFESCI 1A,GENED 1094,ENG-SCI 53
4152,COMPSCI 187,LIFESCI 2,FRSEMR 63C,PSY 1
4153,FRSEMR 71R,CHEM 110,MUSIC 51A,MED-SCI 300QC
4154,FRSEMR 41K,COMPSCI 50,STAT 121A,APPHY 235
4155,MATH 1A,MATH 21A,HAA 63,COMPSCI 121
4156,ENG-SCI 157,LIFESCI 2,MATH 21B,MUSIC 142R
4157,ECON 10A,ECON 2610,COMPSCI 290A,APPHY 50A
4158,ECON 1010A,LPS A,PSY 2400,COMPSCI 50
4159,GENED 1043,COMPSCI 290A,ECON 10A,STAT 110
